sale_id,store_id,customer_id,employee_id,sale_date,total_amount
2060,3,6,9,2024-08-17,4241.81
2061,27,7,7,2024-08-18,4527.9
2062,16,3,2,2024-08-19,363.8
2063,7,3,8,2024-08-20,67.93
2064,6,8,2,2024-08-21,1265.95
2065,31,8,8,2024-08-22,2867.15
2066,8,3,6,2024-08-23,3212.29
2067,16,7,7,2024-08-24,308.94
2068,10,8,7,2024-08-25,2378.3
2069,12,5,7,2024-08-26,634.08
2070,32,8,1,2024-08-27,1174.83
2071,18,7,10,2024-08-28,3407.76
2072,23,6,5,2024-08-29,3534.5
2073,29,1,10,2024-08-30,3997.88
2074,5,10,1,2024-08-31,3698.93
2075,13,10,2,2024-09-01,2199.16
2076,23,5,5,2024-09-02,3717.64
2077,32,4,10,2024-09-03,3773.13
2078,14,6,1,2024-09-04,878.57
2079,26,6,8,2024-09-05,4769.67
2080,20,10,7,2024-09-06,3213.97
2081,12,4,7,2024-09-07,3696.85
2082,30,6,6,2024-09-08,2478.2
2083,4,6,3,2024-09-09,4242.34
2084,17,3,5,2024-09-10,2678.47
2085,31,9,3,2024-09-11,3820.07
2086,12,7,5,2024-09-12,2048.38
2087,6,5,7,2024-09-13,3099.97
2088,15,8,2,2024-09-14,4827.62
2089,35,10,1,2024-09-15,3506.44
2090,6,10,9,2024-09-16,3101.37
2091,17,2,4,2024-09-17,3643.76
2092,35,1,1,2024-09-18,3675.41
2093,12,1,4,2024-09-19,1756.23
2094,7,4,8,2024-09-20,4204.68
2095,23,8,3,2024-09-21,4323.26
2096,12,3,10,2024-09-22,249.05
2097,21,1,10,2024-09-23,243.03
2098,8,6,5,2024-09-24,2382.83
2099,11,5,1,2024-09-25,1850.26
2100,6,6,9,2024-09-26,4769.43
2101,17,9,3,2024-09-27,4645.36
2102,18,9,10,2024-09-28,3687.2
2103,11,9,6,2024-09-29,471.29
2104,6,3,5,2024-09-30,2067.43
2105,19,10,6,2024-10-01,3828.66
2106,19,2,7,2024-10-02,4390.2
2107,19,4,3,2024-10-03,432.25
2108,35,5,1,2024-10-04,478.56
2109,12,2,6,2024-10-05,660.68
2110,19,7,6,2024-10-06,4912.24
2111,1,8,1,2024-10-07,2771.76
2112,15,10,8,2024-10-08,4682.48
2113,2,9,1,2024-10-09,2260.72
2114,24,7,2,2024-10-10,2605.13
2115,14,3,4,2024-10-11,3615.07
2116,20,9,5,2024-10-12,4876.13
2117,7,2,2,2024-10-13,442.72
2118,23,3,3,2024-10-14,4722.45
2119,24,8,6,2024-10-15,4615.74
2120,19,6,8,2024-10-16,4660.31
2121,19,6,10,2024-10-17,2343.61
2122,21,10,10,2024-10-18,4531.79
2123,23,3,3,2024-10-19,4482.87
2124,14,8,2,2024-10-20,3191.18
2125,21,4,10,2024-10-21,2386.56
2126,34,8,6,2024-10-22,3715.65
2127,14,5,9,2024-10-23,2748.3
2128,16,5,3,2024-10-24,3155.98
2129,25,9,4,2024-10-25,340.58
2130,14,6,7,2024-10-26,299.29
2131,12,9,8,2024-10-27,815.41
2132,33,6,6,2024-10-28,87.44
2133,24,4,8,2024-10-29,1780.67
2134,7,9,3,2024-10-30,1980.08
2135,23,3,1,2024-10-31,4644.94
2136,1,6,5,2024-11-01,633.22
2137,31,6,1,2024-11-02,646.98
2138,11,9,8,2024-11-03,4465.84
2139,32,4,10,2024-11-04,538.42
2140,15,5,2,2024-11-05,4837.38
2141,28,4,10,2024-11-06,1481.99
2142,19,7,5,2024-11-07,1012.63
2143,29,5,6,2024-11-08,942.39
2144,4,9,9,2024-11-09,3212.29
2145,3,8,10,2024-11-10,2698.22
2146,27,9,2,2024-11-11,3365.25
2147,30,2,8,2024-11-12,4161.48
2148,31,10,4,2024-11-13,629.57
2149,27,6,3,2024-11-14,4410.65
2150,5,5,8,2024-11-15,2713.08
2151,9,2,9,2024-11-16,2151.71
2152,20,7,3,2024-11-17,4103.61
2153,29,7,10,2024-11-18,2116.76
2154,14,3,8,2024-11-19,4616.33
2155,3,3,10,2024-11-20,1677.37
2156,28,6,8,2024-11-21,1259.22
2157,27,10,10,2024-11-22,346.22
2158,1,10,9,2024-11-23,2731.75
2159,18,7,8,2024-11-24,3192.99
2160,13,3,6,2024-11-25,571.65
2161,14,5,2,2024-11-26,1108.47
2162,28,10,8,2024-11-27,403.14
2163,34,6,5,2024-11-28,3290.04
2164,5,4,7,2024-11-29,4681.09
2165,18,10,6,2024-11-30,1204.43
2166,18,1,2,2024-12-01,4628.89
2167,3,10,10,2024-12-02,4901.75
2168,18,2,9,2024-12-03,2783.9
2169,30,4,3,2024-12-04,4681.47
2170,24,2,8,2024-12-05,650.43
2171,4,6,4,2024-12-06,881.1
2172,7,5,7,2024-12-07,571.63
2173,33,8,8,2024-12-08,1855.36
2174,18,4,4,2024-12-09,3634.79
2175,23,5,9,2024-12-10,4331.24
2176,5,7,8,2024-12-11,2212.46
2177,35,4,4,2024-12-12,2163.23
2178,10,3,5,2024-12-13,3011.37
2179,7,6,4,2024-12-14,1385.01
2180,30,2,10,2024-12-15,1972.44
2181,21,5,9,2024-12-16,51.18
2182,12,2,3,2024-12-17,2998.6
2183,8,3,9,2024-12-18,637.64
2184,22,7,6,2024-12-19,514.25
2185,28,9,3,2024-12-20,1324.94
2186,28,8,5,2024-12-21,2919.94
2187,16,6,3,2024-12-22,57.82
2188,3,10,8,2024-12-23,4009.69
2189,19,8,5,2024-12-24,57.29
2190,6,1,1,2024-12-25,2645.18
2191,22,10,7,2024-12-26,3276.96
2192,22,9,4,2024-12-27,2642.74
2193,14,6,9,2024-12-28,812.09
2194,18,2,10,2024-12-29,3246.25
2195,8,1,5,2024-12-30,4147.67
2196,22,7,2,2024-12-31,3160.85
2197,27,3,10,2024-01-01,3352.9
2198,16,4,10,2024-01-02,3678.58
2199,23,4,5,2024-01-03,3836.41
2200,20,4,7,2024-01-04,3136.71
2201,11,10,9,2024-01-05,2579.34
2202,9,6,1,2024-01-06,3260.03
2203,13,9,6,2024-01-07,1182.27
2204,28,10,9,2024-01-08,4787.24
2205,2,10,5,2024-01-09,4925.79
2206,14,4,8,2024-01-10,3049.68
2207,13,1,4,2024-01-11,892.13
2208,5,1,3,2024-01-12,1348.14
2209,26,4,1,2024-01-13,2710.62
2210,35,1,3,2024-01-14,692.74
2211,19,10,5,2024-01-15,815.64
2212,20,7,8,2024-01-16,278.42
2213,24,4,7,2024-01-17,1481.86
2214,31,1,1,2024-01-18,748.85
2215,5,4,10,2024-01-19,840.86
2216,15,9,1,2024-01-20,4888.99
2217,19,5,9,2024-01-21,980.86
2218,35,9,6,2024-01-22,4549.37
2219,11,6,4,2024-01-23,2240.38
2220,27,10,1,2024-01-24,2778.99
2221,1,8,10,2024-01-25,2614.26
2222,23,6,1,2024-01-26,163.11
2223,19,2,3,2024-01-27,950.62
2224,34,3,7,2024-01-28,979.28
2225,27,10,2,2024-01-29,4320.29
2226,23,4,10,2024-01-30,866.39
2227,16,8,10,2024-01-31,4210.33
2228,6,4,5,2024-02-01,291.28
2229,23,9,10,2024-02-02,1141.24
2230,7,9,10,2024-02-03,3716.59
2231,23,10,10,2024-02-04,112.67
2232,20,3,5,2024-02-05,195.23
2233,33,4,4,2024-02-06,2955.03
2234,15,5,2,2024-02-07,988.53
2235,18,9,7,2024-02-08,1510.08
2236,1,5,2,2024-02-09,4633.04
2237,25,6,1,2024-02-10,2721.58
2238,8,2,1,2024-02-11,4602.58
2239,2,7,7,2024-02-12,2547.1
2240,10,6,4,2024-02-13,3951.47
2241,6,10,8,2024-02-14,887.1
2242,29,7,9,2024-02-15,4390.83
2243,12,4,2,2024-02-16,4301.67
2244,21,7,7,2024-02-17,3946.56
2245,33,8,2,2024-02-18,3210.41
2246,32,9,8,2024-02-19,2271.12
2247,24,5,2,2024-02-20,1334.87
2248,27,7,3,2024-02-21,4551.65
2249,19,6,1,2024-02-22,3291.6
2250,13,7,3,2024-02-23,276.14
2251,32,1,10,2024-02-24,2515.58
2252,2,6,5,2024-02-25,3768.42
2253,26,8,1,2024-02-26,4333.83
2254,6,7,5,2024-02-27,1170.16
2255,17,8,1,2024-02-28,4941.34
2256,20,6,4,2024-02-29,2681.12
2257,28,1,1,2024-03-01,1922.66
2258,8,2,2,2024-03-02,590.6
2259,32,3,7,2024-03-03,4396.95
2260,5,4,9,2024-03-04,3012.77
2261,21,4,10,2024-03-05,2570.16
2262,30,4,8,2024-03-06,1045.22
2263,20,10,6,2024-03-07,2428.61
2264,3,9,7,2024-03-08,2148.35
2265,25,3,5,2024-03-09,628.9
2266,3,10,6,2024-03-10,2162.85
2267,30,8,9,2024-03-11,1916.89
2268,22,6,2,2024-03-12,1402.23
2269,35,6,3,2024-03-13,3876.33
2270,28,10,7,2024-03-14,3219.36
2271,4,3,9,2024-03-15,2823.88
2272,8,7,6,2024-03-16,3737.05
2273,10,2,7,2024-03-17,2820.31
2274,28,8,6,2024-03-18,3528.39
2275,28,2,2,2024-03-19,4403.88
2276,6,5,3,2024-03-20,1305.27
2277,28,7,2,2024-03-21,4570.1
2278,8,10,10,2024-03-22,3967.96
2279,29,1,4,2024-03-23,3306.35
2280,27,10,10,2024-03-24,3739.47
2281,21,8,8,2024-03-25,4314.85
2282,15,9,9,2024-03-26,520.22
2283,3,7,2,2024-03-27,2268.8
2284,21,1,1,2024-03-28,3622.8
2285,17,5,9,2024-03-29,2942.88
2286,16,5,2,2024-03-30,3899.36
2287,17,5,7,2024-03-31,1910.73
2288,26,8,6,2024-04-01,3925.0
2289,9,4,2,2024-04-02,3367.94
2290,23,5,4,2024-04-03,59.12
2291,8,9,7,2024-04-04,3281.66
2292,30,3,7,2024-04-05,1828.62
2293,6,6,5,2024-04-06,3131.0
2294,9,1,9,2024-04-07,2462.56
2295,22,4,8,2024-04-08,1604.12
2296,18,5,10,2024-04-09,2652.68
2297,3,10,10,2024-04-10,2037.94
2298,20,8,2,2024-04-11,882.82
2299,2,2,6,2024-04-12,2559.28
2300,32,7,7,2024-04-13,555.44
2301,4,3,5,2024-04-14,63.7
2302,2,7,7,2024-04-15,2916.51
2303,35,7,3,2024-04-16,2808.94
2304,34,3,8,2024-04-17,1210.15
2305,23,2,6,2024-04-18,3967.29
2306,5,6,9,2024-04-19,3266.84
2307,28,7,2,2024-04-20,106.22
2308,30,4,10,2024-04-21,147.44
2309,21,9,10,2024-04-22,1925.33
2310,19,9,8,2024-04-23,1764.9
2311,13,4,6,2024-04-24,3676.25
2312,18,2,6,2024-04-25,2071.14
2313,15,5,10,2024-04-26,1373.25
2314,28,1,4,2024-04-27,985.24
2315,10,5,3,2024-04-28,2856.9
2316,17,6,6,2024-04-29,2906.71
2317,15,10,8,2024-04-30,4662.36
2318,5,7,10,2024-05-01,516.01
2319,18,1,4,2024-05-02,3647.32
2320,9,4,7,2024-05-03,1824.73
2321,3,1,6,2024-05-04,3244.4
2322,27,10,5,2024-05-05,4401.06
2323,5,2,6,2024-05-06,2317.27
2324,20,6,4,2024-05-07,1109.04
2325,4,2,6,2024-05-08,2528.74
2326,18,10,2,2024-05-09,1030.5
2327,26,7,8,2024-05-10,1872.87
2328,8,4,2,2024-05-11,3492.43
2329,31,5,8,2024-05-12,3446.08
2330,14,7,8,2024-05-13,1943.54
2331,3,10,8,2024-05-14,3957.41
2332,34,5,8,2024-05-15,3842.8
2333,13,9,4,2024-05-16,1605.73
2334,16,2,1,2024-05-17,3120.57
2335,23,4,10,2024-05-18,1360.38
2336,33,10,10,2024-05-19,2316.34
2337,16,9,10,2024-05-20,833.48
2338,18,2,2,2024-05-21,1966.76
2339,29,5,1,2024-05-22,1756.67
2340,27,8,6,2024-05-23,3415.11
2341,5,1,6,2024-05-24,3949.38
2342,27,8,3,2024-05-25,4992.21
2343,16,10,3,2024-05-26,2777.89
2344,31,7,8,2024-05-27,3318.71
2345,9,9,6,2024-05-28,1561.11
2346,4,10,6,2024-05-29,3751.56
2347,26,4,1,2024-05-30,3498.1
2348,6,8,8,2024-05-31,1686.45
2349,16,10,6,2024-06-01,2171.14
2350,28,8,5,2024-06-02,3074.04
2351,23,6,3,2024-06-03,3745.94
2352,6,5,9,2024-06-04,3006.78
2353,20,4,6,2024-06-05,1605.62
2354,7,2,5,2024-06-06,4722.71
2355,31,5,6,2024-06-07,1123.79
2356,25,10,8,2024-06-08,2935.81
2357,10,10,9,2024-06-09,1417.08
2358,27,9,6,2024-06-10,1679.37
2359,22,9,3,2024-06-11,4990.55
2360,17,9,2,2024-06-12,1493.58
2361,34,1,2,2024-06-13,3169.95
2362,23,10,9,2024-06-14,3303.49
2363,17,10,3,2024-06-15,1838.12
2364,2,1,9,2024-06-16,3295.42
2365,17,1,2,2024-06-17,3998.9
2366,10,9,2,2024-06-18,2455.51
2367,35,7,8,2024-06-19,3722.83
2368,17,3,3,2024-06-20,3402.32
2369,18,5,7,2024-06-21,4727.97
2370,18,4,7,2024-06-22,4957.91
2371,3,9,7,2024-06-23,1816.43
2372,10,3,3,2024-06-24,3325.81
2373,1,5,6,2024-06-25,2330.91
2374,14,4,5,2024-06-26,4445.22
2375,12,1,8,2024-06-27,2471.18
2376,1,3,4,2024-06-28,2824.8
2377,23,1,9,2024-06-29,2611.61
2378,11,1,4,2024-06-30,3543.88
2379,2,6,9,2024-07-01,2577.69
2380,3,6,8,2024-07-02,4848.41
2381,15,3,3,2024-07-03,3036.21
2382,24,5,8,2024-07-04,2892.37
2383,12,6,5,2024-07-05,3933.07
2384,34,2,10,2024-07-06,1856.44
2385,19,1,5,2024-07-07,2739.13
2386,24,8,9,2024-07-08,4325.13
2387,25,6,6,2024-07-09,3075.71
2388,35,10,4,2024-07-10,370.32
2389,2,2,2,2024-07-11,987.06
2390,12,1,7,2024-07-12,438.39
2391,27,5,9,2024-07-13,2572.47
2392,23,9,3,2024-07-14,1091.52
2393,29,8,6,2024-07-15,4100.08
2394,9,8,4,2024-07-16,1774.57
2395,25,3,4,2024-07-17,1279.79
2396,4,10,3,2024-07-18,1892.54
2397,12,2,1,2024-07-19,4406.25
2398,33,10,9,2024-07-20,3642.42
2399,16,6,7,2024-07-21,1480.02
2400,26,6,10,2024-07-22,2414.6
2401,4,9,5,2024-07-23,2986.81
2402,12,3,9,2024-07-24,1855.91
2403,33,10,5,2024-07-25,485.79
2404,16,6,10,2024-07-26,1301.61
2405,19,5,9,2024-07-27,621.34
2406,28,8,10,2024-07-28,2903.95
2407,24,7,5,2024-07-29,3615.4
2408,18,1,1,2024-07-30,3476.01
2409,30,4,6,2024-07-31,2396.9
2410,11,9,2,2024-08-01,535.62
2411,35,1,9,2024-08-02,362.38
2412,4,2,4,2024-08-03,2176.64
2413,4,5,6,2024-08-04,406.97
2414,4,10,5,2024-08-05,774.91
2415,13,7,10,2024-08-06,968.69
2416,6,4,8,2024-08-07,1619.63
2417,6,3,1,2024-08-08,678.1
2418,27,1,3,2024-08-09,770.41
2419,30,5,10,2024-08-10,1697.02
2420,11,5,6,2024-08-11,2773.14
2421,24,8,2,2024-08-12,1324.4
2422,6,4,6,2024-08-13,3448.32
2423,19,7,8,2024-08-14,4665.32
2424,27,4,1,2024-08-15,4624.7
2425,9,6,2,2024-08-16,2819.57
2426,6,9,10,2024-08-17,3686.38
2427,8,7,8,2024-08-18,517.33
2428,7,10,1,2024-08-19,1135.87
2429,28,8,2,2024-08-20,1984.54
2430,35,3,9,2024-08-21,4945.01
2431,11,10,2,2024-08-22,3856.78
2432,26,10,4,2024-08-23,2173.23
2433,21,2,1,2024-08-24,4114.16
2434,9,8,4,2024-08-25,2113.43
2435,5,6,2,2024-08-26,2325.18
2436,11,10,6,2024-08-27,2777.21
2437,28,8,4,2024-08-28,3477.6
2438,13,3,4,2024-08-29,3293.56
2439,16,8,5,2024-08-30,2841.26
2440,21,9,10,2024-08-31,121.82
2441,9,6,4,2024-09-01,3277.81
2442,5,2,1,2024-09-02,2904.15
2443,24,1,9,2024-09-03,3640.0
2444,33,3,1,2024-09-04,632.08
2445,15,9,4,2024-09-05,232.73
2446,17,1,10,2024-09-06,1157.74
2447,28,5,6,2024-09-07,1682.54
2448,6,7,6,2024-09-08,3776.89
2449,12,10,7,2024-09-09,4820.31
2450,17,3,2,2024-09-10,2503.15
2451,6,8,7,2024-09-11,2136.6
2452,7,1,5,2024-09-12,4228.18
2453,15,9,8,2024-09-13,1503.08
2454,6,7,10,2024-09-14,1535.84
2455,13,4,3,2024-09-15,2585.03
2456,30,8,4,2024-09-16,1488.07
2457,35,4,5,2024-09-17,3206.59
2458,21,7,8,2024-09-18,3665.59
2459,33,9,5,2024-09-19,1507.43
2460,17,1,7,2024-09-20,3372.68
2461,16,3,2,2024-09-21,129.49
2462,30,2,7,2024-09-22,1080.78
2463,19,1,9,2024-09-23,3892.58
2464,19,8,6,2024-09-24,764.4
2465,34,10,5,2024-09-25,2179.95
2466,30,8,8,2024-09-26,3002.11
2467,33,9,5,2024-09-27,4138.82
2468,14,3,7,2024-09-28,3292.84
2469,9,3,10,2024-09-29,2975.38
2470,13,4,3,2024-09-30,2346.79
2471,5,3,10,2024-10-01,4359.46
2472,28,10,8,2024-10-02,4483.85
2473,11,4,5,2024-10-03,4941.33
2474,26,10,3,2024-10-04,3485.56
2475,10,1,9,2024-10-05,1601.45
2476,15,9,5,2024-10-06,3187.97
2477,18,6,5,2024-10-07,202.31
2478,32,10,3,2024-10-08,1738.48
2479,27,5,4,2024-10-09,482.44
2480,25,5,3,2024-10-10,3793.84
2481,12,4,7,2024-10-11,3182.23
2482,14,9,9,2024-10-12,920.1
2483,20,4,7,2024-10-13,301.95
2484,25,1,3,2024-10-14,221.64
2485,14,4,5,2024-10-15,1415.67
2486,9,7,5,2024-10-16,2794.63
2487,4,1,1,2024-10-17,4332.28
2488,25,9,4,2024-10-18,2339.82
2489,7,5,9,2024-10-19,4604.86
2490,9,6,2,2024-10-20,1602.32
2491,26,8,9,2024-10-21,671.34
2492,32,9,10,2024-10-22,3351.84
2493,28,2,5,2024-10-23,1607.49
2494,2,1,6,2024-10-24,3655.43
2495,31,2,9,2024-10-25,4818.25
2496,35,8,8,2024-10-26,2183.05
2497,28,4,10,2024-10-27,4548.48
2498,3,3,7,2024-10-28,2066.4
2499,21,4,7,2024-10-29,4112.89
2500,11,9,2,2024-10-30,3332.63
2501,9,1,8,2024-10-31,3136.65
2502,16,10,3,2024-11-01,4256.06
2503,23,9,7,2024-11-02,3957.93
2504,7,2,1,2024-11-03,2538.8
2505,35,3,2,2024-11-04,584.14
2506,23,1,8,2024-11-05,591.18
2507,25,3,6,2024-11-06,1770.6
2508,24,2,2,2024-11-07,3126.45
2509,6,4,4,2024-11-08,3903.73
2510,20,1,10,2024-11-09,4996.24
2511,12,8,9,2024-11-10,266.35
2512,10,1,2,2024-11-11,991.11
2513,10,3,9,2024-11-12,822.01
2514,6,3,7,2024-11-13,1084.3
2515,31,7,1,2024-11-14,2181.53
2516,10,2,2,2024-11-15,4983.51
2517,13,3,3,2024-11-16,4105.82
2518,26,10,4,2024-11-17,1556.23
2519,33,5,1,2024-11-18,600.89
2520,31,2,4,2024-11-19,4366.46
2521,23,10,10,2024-11-20,3079.74
2522,25,10,1,2024-11-21,898.81
2523,2,4,6,2024-11-22,2085.35
2524,15,6,8,2024-11-23,4372.46
2525,1,7,8,2024-11-24,3935.96
2526,17,7,7,2024-11-25,1797.64
2527,26,9,9,2024-11-26,2983.66
2528,27,2,4,2024-11-27,2966.37
2529,28,7,3,2024-11-28,3810.88
2530,31,6,6,2024-11-29,3106.6
2531,26,3,10,2024-11-30,3355.44
2532,10,9,6,2024-12-01,3379.33
2533,29,10,1,2024-12-02,1411.79
2534,10,6,6,2024-12-03,3004.79
2535,6,7,3,2024-12-04,4368.76
2536,18,9,1,2024-12-05,4964.66
2537,19,3,1,2024-12-06,4638.26
2538,34,9,4,2024-12-07,4804.08
2539,6,4,9,2024-12-08,661.68
2540,17,4,6,2024-12-09,4124.64
2541,12,6,6,2024-12-10,4381.84
2542,34,5,9,2024-12-11,2170.07
2543,3,9,5,2024-12-12,203.49
2544,1,4,4,2024-12-13,456.15
2545,29,1,8,2024-12-14,899.93
2546,17,6,2,2024-12-15,1898.65
2547,21,1,3,2024-12-16,1847.34
2548,29,1,10,2024-12-17,3452.61
2549,6,8,1,2024-12-18,3621.47
2550,8,2,2,2024-12-19,1276.83
2551,28,10,3,2024-12-20,3030.74
2552,35,4,1,2024-12-21,3254.19
2553,14,10,9,2024-12-22,1873.1
2554,29,4,8,2024-12-23,4836.25
2555,24,3,1,2024-12-24,4526.11
2556,2,2,3,2024-12-25,3536.39
2557,14,10,6,2024-12-26,4404.04
2558,31,3,5,2024-12-27,2306.12
2559,3,4,7,2024-12-28,3327.64
2560,35,6,2,2024-12-29,2032.28
2561,21,1,10,2024-12-30,4798.7
2562,19,3,7,2024-12-31,2763.79
2563,26,1,1,2024-01-01,389.58
2564,29,7,9,2024-01-02,2259.35
2565,14,4,2,2024-01-03,2918.57
2566,9,2,5,2024-01-04,788.64
2567,15,8,4,2024-01-05,4039.85
2568,10,3,6,2024-01-06,4243.02
2569,30,7,8,2024-01-07,4070.8
2570,29,9,8,2024-01-08,1947.69
2571,24,10,8,2024-01-09,3937.81
2572,4,10,4,2024-01-10,2513.76
2573,7,2,5,2024-01-11,2504.25
2574,12,4,3,2024-01-12,2608.92
2575,6,8,8,2024-01-13,3614.97
2576,5,4,7,2024-01-14,3647.32
2577,1,1,1,2024-01-15,4478.95
2578,16,2,6,2024-01-16,4888.82
2579,6,2,6,2024-01-17,192.2
2580,3,6,5,2024-01-18,4692.24
2581,11,6,9,2024-01-19,66.57
2582,3,9,6,2024-01-20,4371.31
2583,26,5,2,2024-01-21,4969.63
2584,20,9,8,2024-01-22,2185.12
2585,7,6,3,2024-01-23,3863.94
2586,35,4,6,2024-01-24,1970.78
2587,7,5,6,2024-01-25,1513.2
2588,32,3,10,2024-01-26,3403.08
2589,20,6,8,2024-01-27,1119.45
2590,23,10,3,2024-01-28,1755.27
2591,15,1,10,2024-01-29,4088.01
2592,24,1,7,2024-01-30,4473.4
2593,22,4,8,2024-01-31,1295.75
2594,32,10,10,2024-02-01,337.65
2595,29,8,2,2024-02-02,56.29
2596,22,10,9,2024-02-03,848.92
2597,33,8,9,2024-02-04,624.48
2598,12,9,10,2024-02-05,1429.13
2599,3,3,1,2024-02-06,4422.8
2600,2,8,5,2024-02-07,1714.65
2601,33,2,3,2024-02-08,3268.09
2602,23,3,1,2024-02-09,3715.65
2603,10,1,1,2024-02-10,891.31
2604,33,3,2,2024-02-11,139.22
2605,31,9,5,2024-02-12,2154.33
2606,35,2,7,2024-02-13,755.6
2607,5,1,1,2024-02-14,4023.97
2608,30,9,9,2024-02-15,873.21
2609,21,4,9,2024-02-16,4158.31
2610,15,6,4,2024-02-17,3209.44
2611,20,3,5,2024-02-18,3435.42
2612,13,10,4,2024-02-19,3329.37
2613,7,5,1,2024-02-20,1139.97
2614,33,4,9,2024-02-21,489.05
2615,26,1,3,2024-02-22,4356.6
2616,25,7,6,2024-02-23,1554.67
2617,25,8,4,2024-02-24,3368.5
2618,13,9,7,2024-02-25,2132.64
2619,27,10,2,2024-02-26,4865.06
2620,11,4,5,2024-02-27,522.52
2621,10,10,1,2024-02-28,2610.2
2622,3,5,10,2024-02-29,2104.18
2623,28,6,7,2024-03-01,2862.69
2624,29,2,8,2024-03-02,2218.6
2625,5,3,1,2024-03-03,4257.21
2626,17,1,5,2024-03-04,4645.7
2627,9,9,2,2024-03-05,1536.21
2628,13,3,7,2024-03-06,218.49
2629,35,2,7,2024-03-07,3949.07
2630,7,3,5,2024-03-08,3504.99
2631,24,4,9,2024-03-09,1346.23
2632,25,1,7,2024-03-10,4730.47
2633,14,10,6,2024-03-11,1984.28
2634,9,9,5,2024-03-12,2756.17
2635,23,1,6,2024-03-13,3054.04
2636,8,1,8,2024-03-14,2509.79
2637,16,2,6,2024-03-15,2773.99
2638,24,10,6,2024-03-16,2583.16
2639,28,4,7,2024-03-17,4353.08
2640,17,1,5,2024-03-18,1491.0
2641,19,4,1,2024-03-19,668.93
2642,9,7,5,2024-03-20,2801.46
2643,4,1,8,2024-03-21,827.18
2644,9,2,6,2024-03-22,3123.31
2645,21,10,5,2024-03-23,4431.04
2646,11,5,5,2024-03-24,3548.5
2647,23,1,5,2024-03-25,4684.42
2648,14,5,10,2024-03-26,3788.69
2649,26,10,2,2024-03-27,3115.67
2650,3,3,5,2024-03-28,2688.58
2651,13,10,8,2024-03-29,463.45
2652,31,1,3,2024-03-30,640.11
2653,25,5,9,2024-03-31,3735.37
2654,28,2,1,2024-04-01,3730.77
2655,5,8,3,2024-04-02,1669.05
2656,5,10,7,2024-04-03,1701.65
2657,5,9,10,2024-04-04,1119.69
2658,29,6,8,2024-04-05,4609.89
2659,25,9,3,2024-04-06,1260.07
2660,23,10,6,2024-04-07,78.17
2661,4,2,6,2024-04-08,2085.99
2662,19,9,8,2024-04-09,108.85
2663,12,4,5,2024-04-10,4228.87
2664,9,4,6,2024-04-11,1198.02
2665,15,3,5,2024-04-12,448.97
2666,2,1,3,2024-04-13,4652.7
2667,35,9,4,2024-04-14,2274.2
2668,29,9,2,2024-04-15,2272.81
2669,30,6,4,2024-04-16,4089.29
2670,15,4,8,2024-04-17,1642.06
2671,20,4,6,2024-04-18,565.65
2672,10,9,1,2024-04-19,1258.62
2673,10,9,3,2024-04-20,821.57
2674,20,6,2,2024-04-21,3928.69
2675,33,10,2,2024-04-22,2807.81
2676,24,9,6,2024-04-23,1202.65
2677,34,7,3,2024-04-24,3795.46
2678,28,5,8,2024-04-25,1264.7
2679,26,7,5,2024-04-26,3016.26
2680,30,4,10,2024-04-27,2156.98
2681,28,1,8,2024-04-28,819.71
2682,3,2,7,2024-04-29,4952.74
2683,12,1,5,2024-04-30,336.31
2684,27,2,7,2024-05-01,158.94
2685,28,4,10,2024-05-02,4874.67
2686,9,3,9,2024-05-03,2660.35
2687,2,7,2,2024-05-04,4907.81
2688,25,2,7,2024-05-05,4617.04
2689,1,5,4,2024-05-06,315.29
2690,7,3,1,2024-05-07,1732.81
2691,29,8,5,2024-05-08,2161.31
2692,14,7,1,2024-05-09,1201.14
2693,25,5,10,2024-05-10,230.57
2694,30,10,2,2024-05-11,679.51
2695,22,9,6,2024-05-12,261.66
2696,26,1,5,2024-05-13,3615.29
2697,34,5,6,2024-05-14,4683.59
2698,1,10,8,2024-05-15,64.12
2699,30,2,5,2024-05-16,2411.98
2700,8,6,4,2024-05-17,1771.3
2701,3,10,1,2024-05-18,74.33
2702,9,4,10,2024-05-19,758.77
2703,2,2,2,2024-05-20,1197.67
2704,34,9,3,2024-05-21,3533.93
2705,35,3,3,2024-05-22,1196.89
2706,7,1,1,2024-05-23,1556.09
2707,4,3,5,2024-05-24,4825.11
2708,8,10,5,2024-05-25,1447.6
2709,13,2,8,2024-05-26,3535.95
2710,16,4,1,2024-05-27,1454.0
2711,14,7,7,2024-05-28,333.84
2712,33,8,3,2024-05-29,4568.66
2713,29,8,10,2024-05-30,4660.01
2714,5,4,3,2024-05-31,3933.88
2715,29,3,10,2024-06-01,1649.13
2716,3,7,8,2024-06-02,905.69
2717,1,5,6,2024-06-03,1793.89
2718,18,3,8,2024-06-04,4831.57
2719,21,10,9,2024-06-05,1043.53
2720,13,1,8,2024-06-06,3164.02
2721,2,6,6,2024-06-07,1819.3
2722,28,3,8,2024-06-08,3571.94
2723,6,6,6,2024-06-09,2119.72
2724,30,3,10,2024-06-10,2293.97
2725,16,3,7,2024-06-11,4788.11
2726,27,10,9,2024-06-12,2128.86
2727,21,3,7,2024-06-13,1375.58
2728,9,10,6,2024-06-14,238.22
2729,19,7,8,2024-06-15,4619.27
2730,28,3,9,2024-06-16,2840.65
